id_EXIST,lang,split,annotator_index,annotator_gender,annotator_age,task1_label,task2_label,task3_labels
101019,es,TRAIN_ES,2,F,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
101019,es,TRAIN_ES,3,M,46+,NO,-,['-']
101019,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
101019,es,TRAIN_ES,5,M,18-22,YES,REPORTED,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
101020,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['STEREOTYPING-DOMINANCE']
101020,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['OBJECTIFICATION']
101020,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['OBJECTIFICATION']
101020,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
101020,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['SEXUAL-VIOLENCE']
101020,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101021,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101021,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101021,es,TRAIN_ES,2,F,46+,NO,-,['-']
101021,es,TRAIN_ES,3,M,46+,NO,-,['-']
101021,es,TRAIN_ES,4,M,23-45,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
101021,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101022,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101022,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101022,es,TRAIN_ES,2,F,46+,NO,-,['-']
101022,es,TRAIN_ES,3,M,46+,NO,-,['-']
101022,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101022,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101023,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101023,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101023,es,TRAIN_ES,2,F,46+,NO,-,['-']
101023,es,TRAIN_ES,3,M,46+,NO,-,['-']
101023,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101023,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101024,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101024,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101024,es,TRAIN_ES,2,F,46+,YES,DIRECT,['OBJECTIFICATION']
101024,es,TRAIN_ES,3,M,46+,NO,-,['-']
101024,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101024,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101025,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101025,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101025,es,TRAIN_ES,2,F,46+,NO,-,['-']
101025,es,TRAIN_ES,3,M,46+,NO,-,['-']
101025,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101025,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101026,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101026,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101026,es,TRAIN_ES,2,F,46+,NO,-,['-']
101026,es,TRAIN_ES,3,M,46+,NO,-,['-']
101026,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101026,es,TRAIN_ES,5,M,18-22,YES,UNKNOWN,['UNKNOWN']
101027,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101027,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101027,es,TRAIN_ES,2,F,46+,NO,-,['-']
101027,es,TRAIN_ES,3,M,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
101027,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101027,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101028,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101028,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101028,es,TRAIN_ES,2,F,46+,NO,-,['-']
101028,es,TRAIN_ES,3,M,46+,NO,-,['-']
101028,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101028,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101029,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101029,es,TRAIN_ES,1,F,23-45,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
101029,es,TRAIN_ES,2,F,46+,NO,-,['-']
101029,es,TRAIN_ES,3,M,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101029,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101029,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101030,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101030,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101030,es,TRAIN_ES,2,F,46+,NO,-,['-']
101030,es,TRAIN_ES,3,M,46+,NO,-,['-']
101030,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101030,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101031,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101031,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101031,es,TRAIN_ES,2,F,46+,NO,-,['-']
101031,es,TRAIN_ES,3,M,46+,NO,-,['-']
101031,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101031,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101032,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101032,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101032,es,TRAIN_ES,2,F,46+,NO,-,['-']
101032,es,TRAIN_ES,3,M,46+,NO,-,['-']
101032,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101032,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101033,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
101033,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101033,es,TRAIN_ES,2,F,46+,NO,-,['-']
101033,es,TRAIN_ES,3,M,46+,NO,-,['-']
101033,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101033,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101034,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101034,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101034,es,TRAIN_ES,2,F,46+,NO,-,['-']
101034,es,TRAIN_ES,3,M,46+,NO,-,['-']
101034,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101034,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101035,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101035,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101035,es,TRAIN_ES,2,F,46+,YES,REPORTED,['OBJECTIFICATION']
101035,es,TRAIN_ES,3,M,46+,NO,-,['-']
101035,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101035,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101036,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101036,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101036,es,TRAIN_ES,2,F,46+,NO,-,['-']
101036,es,TRAIN_ES,3,M,46+,NO,-,['-']
101036,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101036,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101037,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101037,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101037,es,TRAIN_ES,2,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101037,es,TRAIN_ES,3,M,46+,NO,-,['-']
101037,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101037,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['OBJECTIFICATION']
101038,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101038,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101038,es,TRAIN_ES,2,F,46+,NO,-,['-']
101038,es,TRAIN_ES,3,M,46+,NO,-,['-']
101038,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101038,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101039,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101039,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101039,es,TRAIN_ES,2,F,46+,NO,-,['-']
101039,es,TRAIN_ES,3,M,46+,NO,-,['-']
101039,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101039,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101040,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101040,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101040,es,TRAIN_ES,2,F,46+,NO,-,['-']
101040,es,TRAIN_ES,3,M,46+,NO,-,['-']
101040,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101040,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101041,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101041,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101041,es,TRAIN_ES,2,F,46+,NO,-,['-']
101041,es,TRAIN_ES,3,M,46+,NO,-,['-']
101041,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101041,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
101042,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101042,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101042,es,TRAIN_ES,2,F,46+,NO,-,['-']
101042,es,TRAIN_ES,3,M,46+,NO,-,['-']
101042,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101042,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101043,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101043,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101043,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101043,es,TRAIN_ES,3,M,46+,NO,-,['-']
101043,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101043,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101044,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101044,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101044,es,TRAIN_ES,2,F,46+,NO,-,['-']
101044,es,TRAIN_ES,3,M,46+,NO,-,['-']
101044,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101044,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101045,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101045,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101045,es,TRAIN_ES,2,F,46+,NO,-,['-']
101045,es,TRAIN_ES,3,M,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101045,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101045,es,TRAIN_ES,5,M,18-22,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
101046,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101046,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101046,es,TRAIN_ES,2,F,46+,NO,-,['-']
101046,es,TRAIN_ES,3,M,46+,NO,-,['-']
101046,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101046,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101047,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101047,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101047,es,TRAIN_ES,2,F,46+,NO,-,['-']
101047,es,TRAIN_ES,3,M,46+,NO,-,['-']
101047,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101047,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101048,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101048,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
101048,es,TRAIN_ES,2,F,46+,NO,-,['-']
101048,es,TRAIN_ES,3,M,46+,NO,-,['-']
101048,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101048,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101049,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101049,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101049,es,TRAIN_ES,2,F,46+,NO,-,['-']
101049,es,TRAIN_ES,3,M,46+,NO,-,['-']
101049,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101049,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101050,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101050,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101050,es,TRAIN_ES,2,F,46+,NO,-,['-']
101050,es,TRAIN_ES,3,M,46+,NO,-,['-']
101050,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101050,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101051,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101051,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101051,es,TRAIN_ES,2,F,46+,NO,-,['-']
101051,es,TRAIN_ES,3,M,46+,NO,-,['-']
101051,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101051,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101052,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101052,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101052,es,TRAIN_ES,2,F,46+,NO,-,['-']
101052,es,TRAIN_ES,3,M,46+,NO,-,['-']
101052,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['UNKNOWN']
101052,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101053,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101053,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101053,es,TRAIN_ES,2,F,46+,NO,-,['-']
101053,es,TRAIN_ES,3,M,46+,NO,-,['-']
101053,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
101053,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101054,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101054,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101054,es,TRAIN_ES,2,F,46+,NO,-,['-']
101054,es,TRAIN_ES,3,M,46+,NO,-,['-']
101054,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
101054,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101055,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101055,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101055,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101055,es,TRAIN_ES,3,M,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
101055,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101055,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101056,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101056,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101056,es,TRAIN_ES,2,F,46+,NO,-,['-']
101056,es,TRAIN_ES,3,M,46+,NO,-,['-']
101056,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101056,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101057,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101057,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101057,es,TRAIN_ES,2,F,46+,NO,-,['-']
101057,es,TRAIN_ES,3,M,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
101057,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101057,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101058,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101058,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101058,es,TRAIN_ES,2,F,46+,NO,-,['-']
101058,es,TRAIN_ES,3,M,46+,NO,-,['-']
101058,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101058,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101059,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
101059,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101059,es,TRAIN_ES,2,F,46+,NO,-,['-']
101059,es,TRAIN_ES,3,M,46+,NO,-,['-']
101059,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101059,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101060,es,TRAIN_ES,0,F,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101060,es,TRAIN_ES,1,F,23-45,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101060,es,TRAIN_ES,2,F,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101060,es,TRAIN_ES,3,M,46+,NO,-,['-']
101060,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101060,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
101061,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101061,es,TRAIN_ES,1,F,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
101061,es,TRAIN_ES,2,F,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
101061,es,TRAIN_ES,3,M,46+,NO,-,['-']
101061,es,TRAIN_ES,4,M,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
101061,es,TRAIN_ES,5,M,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101062,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101062,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101062,es,TRAIN_ES,2,F,46+,NO,-,['-']
101062,es,TRAIN_ES,3,M,46+,NO,-,['-']
101062,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['UNKNOWN']
101062,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101063,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['STEREOTYPING-DOMINANCE']
101063,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101063,es,TRAIN_ES,2,F,46+,NO,-,['-']
101063,es,TRAIN_ES,3,M,46+,NO,-,['-']
101063,es,TRAIN_ES,4,M,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
101063,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101064,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101064,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101064,es,TRAIN_ES,2,F,46+,NO,-,['-']
101064,es,TRAIN_ES,3,M,46+,NO,-,['-']
101064,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101064,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101065,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101065,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101065,es,TRAIN_ES,2,F,46+,NO,-,['-']
101065,es,TRAIN_ES,3,M,46+,NO,-,['-']
101065,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101065,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101066,es,TRAIN_ES,0,F,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
101066,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101066,es,TRAIN_ES,2,F,46+,NO,-,['-']
101066,es,TRAIN_ES,3,M,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101066,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
101066,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101067,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101067,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101067,es,TRAIN_ES,2,F,46+,NO,-,['-']
101067,es,TRAIN_ES,3,M,46+,NO,-,['-']
101067,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101067,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101068,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101068,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101068,es,TRAIN_ES,2,F,46+,NO,-,['-']
101068,es,TRAIN_ES,3,M,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101068,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101068,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101069,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101069,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101069,es,TRAIN_ES,2,F,46+,NO,-,['-']
101069,es,TRAIN_ES,3,M,46+,NO,-,['-']
101069,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101069,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101070,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101070,es,TRAIN_ES,1,F,23-45,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
101070,es,TRAIN_ES,2,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
101070,es,TRAIN_ES,3,M,46+,NO,-,['-']
101070,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101070,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101071,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101071,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101071,es,TRAIN_ES,2,F,46+,YES,DIRECT,['OBJECTIFICATION']
101071,es,TRAIN_ES,3,M,46+,NO,-,['-']
101071,es,TRAIN_ES,4,M,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101071,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101072,es,TRAIN_ES,0,F,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
101072,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101072,es,TRAIN_ES,2,F,46+,NO,-,['-']
101072,es,TRAIN_ES,3,M,46+,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
101072,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101072,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101073,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101073,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101073,es,TRAIN_ES,2,F,46+,NO,-,['-']
101073,es,TRAIN_ES,3,M,46+,NO,-,['-']
101073,es,TRAIN_ES,4,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
101073,es,TRAIN_ES,5,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101074,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101074,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101074,es,TRAIN_ES,2,F,46+,NO,-,['-']
101074,es,TRAIN_ES,3,M,46+,NO,-,['-']
101074,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101074,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101075,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101075,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101075,es,TRAIN_ES,2,F,46+,NO,-,['-']
101075,es,TRAIN_ES,3,M,46+,NO,-,['-']
101075,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101075,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101076,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101076,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101076,es,TRAIN_ES,2,F,46+,NO,-,['-']
101076,es,TRAIN_ES,3,M,46+,NO,-,['-']
101076,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101076,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101077,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101077,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101077,es,TRAIN_ES,2,F,46+,NO,-,['-']
101077,es,TRAIN_ES,3,M,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
101077,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101077,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101078,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101078,es,TRAIN_ES,1,F,23-45,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
101078,es,TRAIN_ES,2,F,46+,NO,-,['-']
101078,es,TRAIN_ES,3,M,46+,NO,-,['-']
101078,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101078,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101079,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101079,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101079,es,TRAIN_ES,2,F,46+,NO,-,['-']
101079,es,TRAIN_ES,3,M,46+,NO,-,['-']
101079,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101079,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101080,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101080,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101080,es,TRAIN_ES,2,F,46+,NO,-,['-']
101080,es,TRAIN_ES,3,M,46+,NO,-,['-']
101080,es,TRAIN_ES,4,M,23-45,NO,-,['-']
101080,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101081,es,TRAIN_ES,0,F,18-22,NO,-,['-']
101081,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101081,es,TRAIN_ES,2,F,46+,NO,-,['-']
101081,es,TRAIN_ES,3,M,46+,NO,-,['-']
101081,es,TRAIN_ES,4,M,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'SEXUAL-VIOLENCE']"
101081,es,TRAIN_ES,5,M,18-22,NO,-,['-']
101082,es,TRAIN_ES,0,F,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
101082,es,TRAIN_ES,1,F,23-45,NO,-,['-']
101082,es,TRAIN_ES,2,F,46+,NO,-,['-']
